Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/Base%20Fee,1,0,58.516399934887886,58.516399934887886,58.516399934887886,58.516399934887886,271.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/BscScan,3,0,59,58.65613336209208,57.27280001156032,59.74620010238141,253.0,0.025155148808879382,0.0,59,59,60,60,60,60,60,60,60,60,60
GET,/api/terms/EIP-1559,4,0,59,117.65672502224334,55.55460008326918,295.00719998031855,270.0,0.033540198411839174,0.0,61,61,300,300,300,300,300,300,300,300,300
GET,/api/terms/EVM-%D1%81%D0%BE%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B8%D0%BC%D1%8B%D0%B9%20%D0%B1%D0%BB%D0%BE%D0%BA%D1%87%D0%B5%D0%B9%D0%BD,1,0,59.43549994844943,59.43549994844943,59.43549994844943,59.43549994844943,316.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1010,2,0,60,60.076800058595836,59.845600044354796,60.308000072836876,152.0,0.016770099205919587,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest1013,2,0,59.367200010456145,59.56910003442317,59.367200010456145,59.7710000583902,152.0,0.016770099205919587,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest1023,3,0,60,59.91366668604314,58.50699997972697,61.441800091415644,152.0,0.025155148808879382,0.0,60,60,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest1030,1,0,59.00480004493147,59.00480004493147,59.00480004493147,59.00480004493147,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1031,1,0,59.19199995696545,59.19199995696545,59.19199995696545,59.19199995696545,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1035,1,0,62.390999984927475,62.390999984927475,62.390999984927475,62.390999984927475,152.0,0.008385049602959794,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest1047,1,0,59.13150007836521,59.13150007836521,59.13150007836521,59.13150007836521,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1075,3,0,59,59.40963327884674,57.98239994328469,61.645799898542464,152.0,0.025155148808879382,0.0,59,59,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest1077,1,0,139.86440002918243,139.86440002918243,139.86440002918243,139.86440002918243,152.0,0.008385049602959794,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/terms/LoadTest1110,1,0,57.2443000273779,57.2443000273779,57.2443000273779,57.2443000273779,152.0,0.008385049602959794,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest1120,1,0,57.89029994048178,57.89029994048178,57.89029994048178,57.89029994048178,152.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest1129,1,0,58.09189996216446,58.09189996216446,58.09189996216446,58.09189996216446,152.0,0.008385049602959794,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest1135,2,0,58,57.86625004839152,57.50820005778223,58.22430003900081,152.0,0.016770099205919587,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest1171,1,0,59.667999972589314,59.667999972589314,59.667999972589314,59.667999972589314,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest1195,1,0,59.606999973766506,59.606999973766506,59.606999973766506,59.606999973766506,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest1224,1,0,57.159599964506924,57.159599964506924,57.159599964506924,57.159599964506924,152.0,0.008385049602959794,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest1227,1,0,56.30120006389916,56.30120006389916,56.30120006389916,56.30120006389916,152.0,0.008385049602959794,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest1231,1,0,59.80060005094856,59.80060005094856,59.80060005094856,59.80060005094856,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest1259,1,0,59.64200000744313,59.64200000744313,59.64200000744313,59.64200000744313,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest1266,1,0,57.28920002002269,57.28920002002269,57.28920002002269,57.28920002002269,152.0,0.008385049602959794,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest1268,1,0,59.94400009512901,59.94400009512901,59.94400009512901,59.94400009512901,152.0,0.008385049602959794,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest1318,2,0,58,185.8719999436289,57.723799953237176,314.02019993402064,152.0,0.016770099205919587,0.0,310,310,310,310,310,310,310,310,310,310,310
GET,/api/terms/LoadTest1328,1,0,58.65050002466887,58.65050002466887,58.65050002466887,58.65050002466887,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1331,1,0,59.45719999726862,59.45719999726862,59.45719999726862,59.45719999726862,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1350,1,0,63.9637999702245,63.9637999702245,63.9637999702245,63.9637999702245,152.0,0.008385049602959794,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest1352,1,0,128.26629995834082,128.26629995834082,128.26629995834082,128.26629995834082,152.0,0.008385049602959794,0.0,130,130,130,130,130,130,130,130,130,130,130
GET,/api/terms/LoadTest1386,3,0,61,139.51789995189756,57.41199990734458,300.44629995245486,152.0,0.025155148808879382,0.0,61,61,300,300,300,300,300,300,300,300,300
GET,/api/terms/LoadTest1396,2,0,58.247199980542064,60.273799987044185,58.247199980542064,62.30039999354631,152.0,0.016770099205919587,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest1398,4,0,61,120.66715004038997,56.692800018936396,302.03040002379566,152.0,0.033540198411839174,0.0,63,63,300,300,300,300,300,300,300,300,300
GET,/api/terms/LoadTest1411,1,0,68.99309996515512,68.99309996515512,68.99309996515512,68.99309996515512,152.0,0.008385049602959794,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/api/terms/LoadTest1459,1,0,59.115099953487515,59.115099953487515,59.115099953487515,59.115099953487515,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1501,2,0,57,59.755399997811764,56.59089994151145,62.91990005411208,152.0,0.016770099205919587,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest1546,1,0,58.565900078974664,58.565900078974664,58.565900078974664,58.565900078974664,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1555,1,0,56.363999960012734,56.363999960012734,56.363999960012734,56.363999960012734,152.0,0.008385049602959794,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest1592,1,0,58.701699948869646,58.701699948869646,58.701699948869646,58.701699948869646,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1608,1,0,58.61270008608699,58.61270008608699,58.61270008608699,58.61270008608699,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1638,1,0,60.59200002346188,60.59200002346188,60.59200002346188,60.59200002346188,152.0,0.008385049602959794,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest1757,1,0,57.47989995870739,57.47989995870739,57.47989995870739,57.47989995870739,152.0,0.008385049602959794,0.0,57,57,57,57,57,57,57,57,57,57,57
GET,/api/terms/LoadTest1783,1,0,58.561100042425096,58.561100042425096,58.561100042425096,58.561100042425096,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1808,1,0,58.79350006580353,58.79350006580353,58.79350006580353,58.79350006580353,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1809,2,0,60.21969998255372,60.79995003528893,60.21969998255372,61.38020008802414,152.0,0.016770099205919587,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest1813,1,0,58.53359994944185,58.53359994944185,58.53359994944185,58.53359994944185,152.0,0.008385049602959794,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest1839,2,0,58.11410001479089,58.115949970670044,58.11410001479089,58.117799926549196,152.0,0.016770099205919587,0.0,58,58,58,58,58,58,58,58,58,58,58
