Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/terms/LoadTest3722,1,0,59.46579994633794,59.46579994633794,59.46579994633794,59.46579994633794,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest3930,2,0,57,58.58324997825548,56.59729999024421,60.56919996626675,152.0,0.03348743770188237,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest4025,4,0,60,60.64219994004816,58.19279991555959,62.33979994431138,152.0,0.06697487540376473,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest4255,1,0,58.99019993375987,58.99019993375987,58.99019993375987,58.99019993375987,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest4400,1,0,64.97129995841533,64.97129995841533,64.97129995841533,64.97129995841533,152.0,0.016743718850941183,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/api/terms/LoadTest4548,2,0,58.46570001449436,58.65650001214817,58.46570001449436,58.847300009801984,152.0,0.03348743770188237,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest4714,1,0,60.92100008390844,60.92100008390844,60.92100008390844,60.92100008390844,152.0,0.016743718850941183,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest5094,2,0,65.47010003123432,66.080900025554,65.47010003123432,66.69170001987368,152.0,0.03348743770188237,0.0,67,67,67,67,67,67,67,67,67,67,67
GET,/api/terms/LoadTest5391,2,0,69.27440001163632,69.42874996457249,69.27440001163632,69.58309991750866,152.0,0.03348743770188237,0.0,70,70,70,70,70,70,70,70,70,70,70
GET,/api/terms/LoadTest5431,3,0,60,136.63486662941673,56.36329995468259,293.15559996757656,152.0,0.05023115655282355,0.0,60,60,290,290,290,290,290,290,290,290,290
GET,/api/terms/LoadTest5597,4,0,59,60.979725007200614,57.50649992842227,68.36110004223883,152.0,0.06697487540376473,0.0,59,59,68,68,68,68,68,68,68,68,68
GET,/api/terms/LoadTest5680,2,0,57,58.02165000932291,56.917999987490475,59.12530003115535,152.0,0.03348743770188237,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest5712,1,0,60.80029997974634,60.80029997974634,60.80029997974634,60.80029997974634,152.0,0.016743718850941183,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest5941,1,0,58.81550000049174,58.81550000049174,58.81550000049174,58.81550000049174,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest6036,1,0,58.32479998935014,58.32479998935014,58.32479998935014,58.32479998935014,152.0,0.016743718850941183,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest6178,1,0,62.978100031614304,62.978100031614304,62.978100031614304,62.978100031614304,152.0,0.016743718850941183,0.0,63,63,63,63,63,63,63,63,63,63,63
GET,/api/terms/LoadTest6197,1,0,58.66999994032085,58.66999994032085,58.66999994032085,58.66999994032085,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest6316,3,0,58.0149000743404,59.94296671512226,58.0149000743404,63.54150001425296,152.0,0.05023115655282355,0.0,58,58,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest6399,3,0,64,64.61086663572739,58.91289992723614,70.54719992447644,152.0,0.05023115655282355,0.0,64,64,71,71,71,71,71,71,71,71,71
GET,/api/terms/LoadTest6497,3,0,58,58.742399948338665,57.12489993311465,61.38389999978244,152.0,0.05023115655282355,0.0,58,58,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest6587,2,0,57.697399985045195,57.667799992486835,57.638199999928474,57.697399985045195,152.0,0.03348743770188237,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest6683,6,0,60,106.31401670010139,56.29310000222176,326.07440010178834,152.0,0.1004623131056471,0.0,62,62,77,77,330,330,330,330,330,330,330
GET,/api/terms/LoadTest6709,1,0,56.34559993632138,56.34559993632138,56.34559993632138,56.34559993632138,152.0,0.016743718850941183,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/api/terms/LoadTest6913,2,0,58,58.086349978111684,57.96779994852841,58.20490000769496,152.0,0.03348743770188237,0.0,58,58,58,58,58,58,58,58,58,58,58
GET,/api/terms/LoadTest7271,2,0,57,57.92114994255826,56.88189994543791,58.96039993967861,152.0,0.03348743770188237,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest7359,1,0,61.041600070893764,61.041600070893764,61.041600070893764,61.041600070893764,152.0,0.016743718850941183,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest7376,6,0,58,58.944850015298776,56.17200001142919,63.78039997071028,152.0,0.1004623131056471,0.0,58,58,59,59,64,64,64,64,64,64,64
GET,/api/terms/LoadTest7394,2,0,64,64.44894993910566,63.756999908946455,65.14089996926486,152.0,0.03348743770188237,0.0,65,65,65,65,65,65,65,65,65,65,65
GET,/api/terms/LoadTest7422,2,0,60,60.66344998544082,59.98729995917529,61.33960001170635,152.0,0.03348743770188237,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest7450,1,0,74.54439997673035,74.54439997673035,74.54439997673035,74.54439997673035,152.0,0.016743718850941183,0.0,75,75,75,75,75,75,75,75,75,75,75
GET,/api/terms/LoadTest7553,2,0,57,58.76040004659444,56.75590003374964,60.76490005943924,152.0,0.03348743770188237,0.0,61,61,61,61,61,61,61,61,61,61,61
GET,/api/terms/LoadTest7682,3,0,60,59.20526668584595,57.72919999435544,60.36170001607388,152.0,0.05023115655282355,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest7771,3,0,61,61.05773337185383,58.35580010898411,64.05889999587089,152.0,0.05023115655282355,0.0,61,61,64,64,64,64,64,64,64,64,64
GET,/api/terms/LoadTest7842,3,0,59,61.078366629468896,58.43640002422035,65.5765999108553,152.0,0.05023115655282355,0.0,59,59,66,66,66,66,66,66,66,66,66
GET,/api/terms/LoadTest7854,4,0,63,131.18319999193773,58.3737000124529,337.5648999353871,152.0,0.06697487540376473,0.0,66,66,340,340,340,340,340,340,340,340,340
GET,/api/terms/LoadTest7968,2,0,57.419200078584254,58.86910005938262,57.419200078584254,60.31900004018098,152.0,0.03348743770188237,0.0,60,60,60,60,60,60,60,60,60,60,60
GET,/api/terms/LoadTest8271,1,0,59.064799919724464,59.064799919724464,59.064799919724464,59.064799919724464,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest8303,2,0,60,66.01229996886104,59.75479993503541,72.26980000268668,152.0,0.03348743770188237,0.0,72,72,72,72,72,72,72,72,72,72,72
GET,/api/terms/LoadTest8489,1,0,61.59370008390397,61.59370008390397,61.59370008390397,61.59370008390397,152.0,0.016743718850941183,0.0,62,62,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest8501,1,0,59.340700041502714,59.340700041502714,59.340700041502714,59.340700041502714,152.0,0.016743718850941183,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/api/terms/LoadTest8698,3,0,62,139.52713335553804,60.87859999388456,295.9854000946507,152.0,0.05023115655282355,0.0,62,62,300,300,300,300,300,300,300,300,300
GET,/api/terms/LoadTest8786,4,0,59,60.23117498261854,58.65169991739094,62.19960004091263,152.0,0.06697487540376473,0.0,61,61,62,62,62,62,62,62,62,62,62
GET,/api/terms/LoadTest8859,4,0,59,59.131050016731024,57.85870004910976,61.414900003001094,152.0,0.06697487540376473,0.0,59,59,61,61,61,61,61,61,61,61,61
